Latitude,Longitude,name,distance,address,telephone,rating,open_true
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,914,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.698371,-79.395763,Flaming Stove,225,"21 Davisville Ave (at Yonge St.), Toronto ON M4S 1G3",(416) 644-5051,7.0,True
43.700552,-79.396672,Khau Gully,476,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,True
43.701048,-79.396798,My Roti Place,543,"3 Glebe Rd E, Toronto ON M4S 1N7",(416) 322-9559,,True
43.698371,-79.395763,Flaming Stove,680,"21 Davisville Ave (at Yonge St.), Toronto ON M4S 1G3",(416) 644-5051,7.0,True
43.707981,-79.393364,Banjara Indian Cuisine,503,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.700552,-79.396672,Khau Gully,419,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,True
43.698371,-79.395763,Flaming Stove,777,"21 Davisville Ave (at Yonge St.), Toronto ON M4S 1G3",(416) 644-5051,7.0,True
43.700552,-79.396672,Khau Gully,778,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,True
43.701048,-79.396798,My Roti Place,824,"3 Glebe Rd E, Toronto ON M4S 1N7",(416) 322-9559,,True
43.684656,-79.318256,Cumin Fine Indian Kitchen,367,"1820 Danforth Ave, Toronto ON M4C 1H8",(647) 748-5522,,True
43.685115,-79.316551,La Samoserie,503,"1904 Danforth Ave, Toronto ON M4C 1J4",,,False
43.682393,-79.329406,Bancan Kitchen,557,"1328 Danforth Ave, Toronto ON M4J 1M9",(416) 469-0002,,True
43.639442,-79.421704,6Ixtriangles,429,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.6467,-79.419921,Indian Grill,494,"108 Ossington Ave, Toronto ON M6J 2Z4",(647) 503-3878,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,732,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.682393,-79.329406,Bancan Kitchen,684,"1328 Danforth Ave, Toronto ON M4J 1M9",(416) 469-0002,,True
43.68187,-79.329651,Not Just Butter Chicken,688,"1307 Danforth Ave, Toronto ON M4J 1M8",(416) 994-1972,,True
43.693363,-79.34237,Raj Kapuri Paan & Snacks,939,"377 Donlands Ave, Toronto ON M4J 3S2",(416) 425-6685,,True
43.654586,-79.435723,Mirch,800,"900 Dufferin St, Toronto ON M6H 4A9",(647) 748-0114,,True
43.660845,-79.43149,Butter Chicken Roti,960,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.659677,-79.436727,Teekam's Taste,523,"1160 Bloor St W, Toronto ON M6H 1N1",(416) 533-3688,,False
43.710823,-79.290886,Lageez,825,"641 Pharmacy Ave, Scarborough ON M1L 3H3",(416) 285-7999,,True
43.742311,-79.214811,Desi Taste,515,"200 Markham St (Eglinton), Toronto ON M6J 2G6",,,False
43.74429,-79.216993,Kerala Ruchi,599,"3220 Eglinton Ave E, Toronto ON M1J 2H6",,,False
43.743637,-79.2175,Happyland Restaurant,652,"3218 Eglinton Ave E, Scarborough ON M1J 2H6",(416) 261-0733,,True
43.650192,-79.388877,Little India Restaurant,808,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648545,-79.372114,Bindia Indian Bistro,664,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,790,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.672665,-79.321041,Udupi Palace,576,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",(416) 405-8189,8.7,True
43.672278,-79.322523,Motimahal Restaurant Ltd,470,"1422 Gerrard St E (Coxwell), Toronto ON M4L 1Z6",(416) 461-3111,8.1,True
43.671871,-79.324283,Bombay Chowpatty,342,"1386 Gerrard St E, Toronto ON M4L 1Z2",(416) 405-8080,7.3,False
43.650192,-79.388877,Little India Restaurant,575,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,350,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,443,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.648545,-79.372114,Bindia Indian Bistro,280,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,71,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.647934,-79.374354,Benares,464,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.6467,-79.419921,Indian Grill,423,"108 Ossington Ave, Toronto ON M6J 2Z4",(647) 503-3878,,True
43.654815,-79.414861,By Aanch,581,"633 College St, Toronto ON M6G 1B5",,,False
43.655224,-79.416188,Samrat Indian Cuisine,604,"648 College St (Grace St), Toronto ON M6G 1B8",,,False
43.6467,-79.419921,Indian Grill,104,"108 Ossington Ave, Toronto ON M6J 2Z4",(647) 503-3878,,True
43.641873,-79.411437,My Roti Place,735,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.639442,-79.421704,6Ixtriangles,735,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.667943,-79.385626,Kothur Indian Cuisine,286,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.671101,-79.390853,Utsav,269,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.671159,-79.387729,Kathmandu Restaurant,134,"12 Cumberland St (Yonge St), Toronto ON M4W 1J5",(416) 924-5787,6.7,True
43.666889,-79.369184,Butter Chicken Factory,210,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.663506,-79.372481,Cabbagetown South Indian Resturant,398,"178 Carlton St (Sherbourne street), Toronto ON M5A 2K6",(416) 944-2626,,False
43.664459,-79.380255,Indian Roti House,980,"471 Church St, Toronto ON M4Y 2C5",(647) 987-7684,,True
43.68187,-79.329651,Not Just Butter Chicken,432,"1307 Danforth Ave, Toronto ON M4J 1M8",(416) 994-1972,,True
43.682393,-79.329406,Bancan Kitchen,480,"1328 Danforth Ave, Toronto ON M4J 1M9",(416) 469-0002,,True
43.679791,-79.3398,Danforth Dragon Restaurant,449,"861 Danforth Ave (East of Jones, south side), Toronto ON M4J 1L8",(416) 461-9238,7.8,True
43.718866,-79.304041,Sultan of Samosas,312,"1677 O'Connor Dr, Toronto ON M4A 1W5",(416) 285-6565,8.0,True
43.719359,-79.301076,The Veggie Thali,479,"1410 Victoria Park Ave, Toronto ON M4A 2L8",(416) 285-8344,,True
43.70854,-79.310185,Truly India,881,"979 O'Connor Dr (O'Connor Dr & St. Clair Ave), Toronto ON M4B 2T1",(647) 872-9979,,True
43.718866,-79.304041,Sultan of Samosas,888,"1677 O'Connor Dr, Toronto ON M4A 1W5",(416) 285-6565,8.0,True
43.70854,-79.310185,Truly India,340,"979 O'Connor Dr (O'Connor Dr & St. Clair Ave), Toronto ON M4B 2T1",(647) 872-9979,,True
43.710203,-79.296405,Kanga Restaurant,822,"1177 Victoria Park Ave, Toronto ON",,,False
43.710203,-79.296405,Kanga Restaurant,564,"1177 Victoria Park Ave, Toronto ON",,,False
43.70854,-79.310185,Truly India,631,"979 O'Connor Dr (O'Connor Dr & St. Clair Ave), Toronto ON M4B 2T1",(647) 872-9979,,True
43.705707,-79.312874,Jawny Bakers,856,"804 O'Connor Dr (St Clair E), Toronto ON M4B 2S9",(416) 285-1165,7.9,True
43.718866,-79.304041,Sultan of Samosas,400,"1677 O'Connor Dr, Toronto ON M4A 1W5",(416) 285-6565,8.0,True
43.719359,-79.301076,The Veggie Thali,223,"1410 Victoria Park Ave, Toronto ON M4A 2L8",(416) 285-8344,,True
43.710203,-79.296405,Kanga Restaurant,863,"1177 Victoria Park Ave, Toronto ON",,,False
43.661085,-79.38575,Colaba Junction,785,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.660029,-79.394887,Veda Restaurant,68,"10 King's College Rd (in Sandford Fleming), Toronto ON M5S 3G4",(416) 961-9797,,True
43.657754,-79.402239,NaanSpot,623,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,442,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.639442,-79.421704,6Ixtriangles,520,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.641873,-79.411437,My Roti Place,941,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,631,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.639442,-79.421704,6Ixtriangles,895,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.641873,-79.411437,My Roti Place,982,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.706645,-79.442579,Shahi the Royal Roti,303,"349 Marlee Ave, Toronto ON M6B 3H9",(416) 787-4743,,True
43.676566,-79.456089,Honorary Consulate of the Kingdom of Cambodia in Ontario,865,"60 Caledonia Rd, Toronto ON M6E 4S4",(647) 533-9335,,False
43.677961,-79.443916,Pizza e Pazzi,1013,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",(647) 352-7882,8.1,False
43.772073,-79.184858,Hakka No.1 Restaurant,631,"4549A Kingston Rd (Morningside and Kingston), Scarborough ON M1E 2P1",(416) 284-8828,,True
43.613296,-79.489087,Maurya East Indian Roti,912,"2481 Lake Shore Blvd W (Mimico), Etobicoke ON M8V 1C5",(647) 748-6001,6.2,True
43.61757,-79.487441,Koshaa Fine Indian Cuisine,468,"2314 Lake Shore Blvd W, Toronto ON M8V 1B5",(647) 349-8424,,False
43.614408,-79.488472,Kothur Indian Cuisine,793,"2403 Lake Shore Blvd W, Toronto ON M8V 1C5",(416) 253-5047,,False
43.606349,-79.520941,Egglicious Cafe & Grill,985,"430 Kipling Ave (Horner Ave.), Toronto ON M8Z 5C9",(416) 259-2224,7.7,True
43.644362,-79.523789,Hyderabad Spices,340,"3391 Bloor St W (Islington Ave), Etobicoke ON M8X 1G3",(416) 233-3030,,True
43.645155,-79.520646,Roti Palace of India,566,"3321 Bloor St W, Etobicoke ON M8X 1E7",(416) 233-2217,,True
43.644362,-79.523789,Hyderabad Spices,134,"3391 Bloor St W (Islington Ave), Etobicoke ON M8X 1G3",(416) 233-3030,,True
43.645155,-79.520646,Roti Palace of India,228,"3321 Bloor St W, Etobicoke ON M8X 1E7",(416) 233-2217,,True
43.646866,-79.514191,Henry VIII Ale House,751,"3078 Bloor St W (Btwn Thompson Ave & Brentwood Rd N), Toronto ON M8X 1C8",(416) 237-1444,6.5,True
43.592701,-79.540115,The Tale Indian Cuisine & Bar,531,"3747 Lake Shore Blvd W, Toronto ON M8W 1P9",(416) 546-4131,,True
43.598789,-79.544281,Trius & Aim,950,"270 Brown's Line, Toronto ON M8W 3T5",(647) 351-2700,,True
43.644362,-79.523789,Hyderabad Spices,695,"3391 Bloor St W (Islington Ave), Etobicoke ON M8X 1G3",(416) 233-3030,,True
43.645155,-79.520646,Roti Palace of India,947,"3321 Bloor St W, Etobicoke ON M8X 1E7",(416) 233-2217,,True
43.650192,-79.388877,Little India Restaurant,766,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648545,-79.372114,Bindia Indian Bistro,672,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,955,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.706645,-79.442579,Shahi the Royal Roti,440,"349 Marlee Ave, Toronto ON M6B 3H9",(416) 787-4743,,True
43.648798,-79.397257,My Roti Place,508,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,186,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,422,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.648798,-79.397257,My Roti Place,347,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,977,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,802,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.697235,-79.485949,Korean Consulate General,258,"19 Parson Crt, North York ON M6M 4Z9",(416) 244-5706,,False
43.697235,-79.485949,Korean Consulate General,842,"19 Parson Crt, North York ON M6M 4Z9",(416) 244-5706,,False
43.668332,-79.487223,Roti Time,920,"2542 St Clair Ave W (Runnymede), Toronto ON M6N 1L7",(416) 901-8311,6.2,True
43.677537,-79.49568,Island Breeze Restaurant,355,"907 Jane St (Alliance), Toronto ON M6N 4C6",(416) 760-7800,,True
43.677537,-79.49568,Island Breeze Restaurant,859,"907 Jane St (Alliance), Toronto ON M6N 4C6",(416) 760-7800,,True
43.69998,-79.510497,Indian Sweets & Samosa,870,"2013 Lawrence Ave W (Unit 18), Toronto ON",(416) 249-7777,,False
43.697235,-79.485949,Korean Consulate General,952,"19 Parson Crt, North York ON M6M 4Z9",(416) 244-5706,,False
43.650793,-79.476817,Bukhara Grill,483,"2241A Bloor St W (Runnymede & Bloor), Toronto ON M6S 1N7",(416) 551-5199,7.0,True
43.648864,-79.484734,Durbar Indian Cuisine,202,"2469 Bloor St W (Jane and Bloor), Toronto ON M6S 1P7",(416) 762-4441,,True
43.6506,-79.477908,Queen's Pasta Café,405,"2263 Bloor St W, Toronto ON M6S 1N8",(416) 766-0993,8.1,True
43.650793,-79.476817,Bukhara Grill,921,"2241A Bloor St W (Runnymede & Bloor), Toronto ON M6S 1N7",(416) 551-5199,7.0,True
43.6506,-79.477908,Queen's Pasta Café,996,"2263 Bloor St W, Toronto ON M6S 1N8",(416) 766-0993,8.1,True
43.650793,-79.476817,Bukhara Grill,984,"2241A Bloor St W (Runnymede & Bloor), Toronto ON M6S 1N7",(416) 551-5199,7.0,True
43.69998,-79.510497,Indian Sweets & Samosa,610,"2013 Lawrence Ave W (Unit 18), Toronto ON",(416) 249-7777,,False
43.669902,-79.39576,The Host Fine Indian Cuisine,568,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.671101,-79.390853,Utsav,947,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.666262,-79.406449,Masala Guys,582,"384 Bloor St W (Dalton rd), Toronto ON M5S 1X2",(416) 901-3988,,False
43.764874,-79.489904,Canteen by Fresh Tiffin,621,"1300 Finch Ave W, North York ON M3J 3K2",(647) 508-5375,,True
43.763224,-79.500135,Masala Cafe,913,"59 Four Winds Dr, North York ON M3J 1K7",(416) 665-2233,,True
43.754532,-79.487622,Encore Hakka Restaurant,544,"3685 Keele St (St Regis Cr), Toronto ON M3J 3H6",(647) 351-8282,,True
43.648545,-79.372114,Bindia Indian Bistro,838,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,808,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.648393,-79.373445,C'est What,960,"67 Front St E (at Church St), Toronto ON M5E 1B5",(416) 867-9499,8.2,True
43.666889,-79.369184,Butter Chicken Factory,719,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,777,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655637,-79.364872,Chachu's,798,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.648798,-79.397257,My Roti Place,545,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,914,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,799,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.763224,-79.500135,Masala Cafe,261,"59 Four Winds Dr, North York ON M3J 1K7",(416) 665-2233,,True
43.764874,-79.489904,Canteen by Fresh Tiffin,930,"1300 Finch Ave W, North York ON M3J 3K2",(647) 508-5375,,True
43.763224,-79.500135,Masala Cafe,877,"59 Four Winds Dr, North York ON M3J 1K7",(416) 665-2233,,True
43.764874,-79.489904,Canteen by Fresh Tiffin,946,"1300 Finch Ave W, North York ON M3J 3K2",(647) 508-5375,,True
43.773878,-79.492063,Bamiyan Kabob,539,"4205 Keele St, Toronto ON M3J 3T8",(416) 650-0111,7.8,True
43.698371,-79.395763,Flaming Stove,895,"21 Davisville Ave (at Yonge St.), Toronto ON M4S 1G3",(416) 644-5051,7.0,True
43.707981,-79.393364,Banjara Indian Cuisine,288,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.706943,-79.396054,Aafrien,109,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.648798,-79.397257,My Roti Place,769,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.656192,-79.402878,The Cottage Cheese,531,"64 Oxford St, Toronto ON M5T 1P1",(647) 368-8633,,False
43.647585,-79.40314,Roti Mahal,532,"554 Queen St W, Toronto ON M5V 2B5",(416) 546-9404,,True
43.654586,-79.435723,Mirch,773,"900 Dufferin St, Toronto ON M6H 4A9",(647) 748-0114,,True
43.660845,-79.43149,Butter Chicken Roti,926,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.659677,-79.436727,Teekam's Taste,488,"1160 Bloor St W, Toronto ON M6H 1N1",(416) 533-3688,,False
43.752077,-79.536239,Bajra Indian & Hakka Chinese Cuisine,595,"2201 Finch Ave W, Toronto ON M9M 2Y9",(416) 742-2442,,True
43.752435,-79.536719,Karahi Point,547,"2201 Finch Ave W, Toronto ON M9M 2Y9",(416) 749-2997,,True
43.749506,-79.552782,Tandoor Palace & Bar,866,"2471 Finch Ave W, North York ON M9M 2G1",(416) 740-7732,,True
43.749506,-79.552782,Tandoor Palace & Bar,223,"2471 Finch Ave W, North York ON M9M 2G1",(416) 740-7732,,True
43.764874,-79.489904,Canteen by Fresh Tiffin,182,"1300 Finch Ave W, North York ON M3J 3K2",(647) 508-5375,,True
43.763224,-79.500135,Masala Cafe,960,"59 Four Winds Dr, North York ON M3J 1K7",(416) 665-2233,,True
43.722084,-79.335824,Patio Indian Restaurant,909,"15 Gervais Dr (across superstore), Toronto ON M3C 1Y8",(416) 449-0404,,True
43.722123,-79.336064,Patio Banquet Hall,941,"15 Gervais Dr (Don Mills and Eglinton), North York ON M3C 1Y8",(416) 449-0404,,True
43.718866,-79.304041,Sultan of Samosas,502,"1677 O'Connor Dr, Toronto ON M4A 1W5",(416) 285-6565,8.0,True
43.719359,-79.301076,The Veggie Thali,681,"1410 Victoria Park Ave, Toronto ON M4A 2L8",(416) 285-8344,,True
43.723862,-79.234928,Thalassery Junction,1949,"2900 Eglinton Ave E, Scarborough ON M1J 2E4",(416) 546-4223,,True
43.722378,-79.235258,Vindaloo Indian Cuisine,86,"2891 Kingston Rd, Toronto ON M1M 1N3",(416) 901-1133,,True
43.660932,-79.341305,My Roti Place,867,"948 Queen St E, Toronto ON M4M 1J7",(416) 778-4448,,True
43.661309,-79.338419,Te Aro,797,"983 Queen St E (at Pape Ave), Toronto ON M4M 1K2",(416) 465-2006,8.9,True
43.661191,-79.338494,Simply Samosas,811,"969 Queen St E (Heward), Toronto ON M4M 1K2",(416) 466-5725,,False
43.648798,-79.397257,My Roti Place,689,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,41,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.650192,-79.388877,Little India Restaurant,470,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.650192,-79.388877,Little India Restaurant,796,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,480,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.65705,-79.384874,Matagali Restaurant,354,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,True
43.667943,-79.385626,Kothur Indian Cuisine,950,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.661085,-79.38575,Colaba Junction,426,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.665222,-79.384445,The Halal Guys Inc,737,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,True
43.671101,-79.390853,Utsav,979,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.671159,-79.387729,Kathmandu Restaurant,1004,"12 Cumberland St (Yonge St), Toronto ON M4W 1J5",(416) 924-5787,6.7,True
43.672757,-79.388919,The Bhoj Fine Indian Cuisine,801,"21 Davenport Rd, Toronto ON M5R 1H2",(416) 961-8351,,True
43.627547,-79.498304,Tadka,434,"666 the Queensway, Toronto ON M8Y 1K7",(416) 546-5388,,True
43.627423,-79.498471,Tadka - Sizzling Indian Spices,423,"666 the Queensway, Etobicoke ON M8Y 1K7",(416) 546-5388,,True
43.627547,-79.498304,Daiko,428,"666 the Queensway, Toronto ON M8Y 1K6",(416) 546-5388,,True
43.650192,-79.388877,Little India Restaurant,638,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,635,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.65705,-79.384874,Matagali Restaurant,408,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,True
43.70609,-79.351219,Iqbal Kebab & Sweet Centre,729,"2 Thorncliffe Park Dr, Toronto ON M4H 1H2",(416) 425-7866,7.5,True
43.707781,-79.343343,Faley Restaurant,92,"62 Overlea Blvd (Thorncliffe Park Dr), Toronto ON M4H 1C4",(416) 423-3222,6.7,True
43.704452,-79.349789,Hakka Garden Chinese Restaurant,655,"25 Overlea Blvd, Toronto ON M4H 1P9",(416) 421-8898,6.2,True
43.661784,-79.519743,Pasta International,1101,"270 the Kingsway, Etobicoke ON M9A 3T7",(416) 207-0212,,True
43.661784,-79.519743,Pasta International,1507,"270 the Kingsway, Etobicoke ON M9A 3T7",(416) 207-0212,,True
43.707981,-79.393364,Banjara Indian Cuisine,336,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.707915,-79.393494,Chowrasta Indian Cuisine,320,"164 Eglinton Ave E, Toronto ON M4P 1G4",(416) 486-6644,,True
43.706943,-79.396054,Aafrien,328,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.648798,-79.397257,My Roti Place,478,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,370,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
