name,distance,address,telephone,rating,review_counts,closed
Indian Biriyani House,1098.1735030207042,"('181 Dundas St W', 'Toronto, ON M5G 1C7', 'Canada')",+1 416-340-1254,2.5,71,False
Saigon Lotus,659.949127416794,"('6 St Andrew Street', 'Toronto, ON M5T 1K6', 'Canada')",+1 416-901-1115,4.5,220,False
Spicy Grill Indo Pak Cuisine,567.0189683438754,"('291 Augusta Ave', 'Toronto, ON M5T 3A9', 'Canada')",+1 416-968-7111,2.5,7,False
Butter Chicken Roti,848.6853577198676,"('1041 Coxwell Avenue', 'Toronto, ON M5G 1S4', 'Canada')",,4.0,5,False
Red Hot Tandoori,864.7341820047762,"('3030 Danforth Avenue', 'East York, ON M4C 1N2', 'Canada')",+1 416-901-6363,3.5,6,False
Brown Box,880.2905551419806,"('3040 Danforth Avenue', 'East York, ON M4C 1N2', 'Canada')",+1 416-691-4440,3.5,3,False
Hakka Chopsticks,787.1534604520068,"('2940 Danforth Avenue', 'Toronto, ON M4C 1M5', 'Canada')",+1 647-352-4888,4.0,14,False
Unity Cafe Corporation,812.8024353485868,"('2891 Danforth Avenue', 'Toronto, ON M4C 1M3', 'Canada')",+1 416-698-9166,4.0,1,False
Makkah Restaurant,806.008258387065,"('2980 Danforth Avenue', 'East York, ON M4C 1M6', 'Canada')",+1 416-693-2222,4.0,2,False
Al-Mani Grill and Biryani,875.6355646378643,"('2658 Danforth Ave', 'Toronto, ON M4C 1L7', 'Canada')",+1 416-690-7406,1.5,5,False
Ghoroaa Restaurant,814.276416150598,"('2994 Danforth Avenue', 'East York, ON M4C 1M7', 'Canada')",+1 416-694-8720,3.5,22,False
Cumin Kitchen - Fine Indian Cuisine,917.5419544917811,"('1820 Danforth Avenue', 'Toronto, ON M4C 1H8', 'Canada')",+1 647-748-5522,4.5,71,False
The Famous Indian Cuisine,746.1631807639503,"('1410 Gerrard Street E', 'Toronto, ON M4L 1Z4', 'Canada')",+1 416-406-4511,4.0,66,False
Lahore Tikka House,878.9111441462443,"('1365 Gerrard Street E', 'Toronto, ON M4L 1Z3', 'Canada')",+1 416-406-1668,3.5,546,False
Udupi Palace,576.0488806801446,"('1460 Gerrard Street E', 'Toronto, ON M4L 2A3', 'Canada')",+1 416-405-8189,3.5,208,False
Chandni Chowk Restaurant,689.2766867595609,"('1426 Gerrard Street E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-469-4466,4.0,32,False
Leela Indian Food Bar,829.993451426594,"('1386 Gerrard Street E', 'Toronto, ON M4L 1Z2', 'Canada')",+1 416-461-8088,4.0,20,False
Motimahal,695.0661633542497,"('1422 Gerrard St E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-461-3111,3.5,112,False
Karma's Kitchen,761.97335896214,"('1411 Gerrard Street E', 'Toronto, ON M4L 1Z5', 'Canada')",+1 647-345-2762,4.0,63,False
Bombay Chowpatty,826.9858298466171,"('1386 Gerrard St E', 'Toronto, ON M4L', 'Canada')",+1 416-405-8080,3.0,59,False
Gautama,704.7171689941493,"('1416 Gerrard Street E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-469-4444,3.5,64,False
Lahore Grill & Fast Food,1110.8196174360844,"('1274 Gerrard Street E', 'Toronto, ON M4L 1Y6', 'Canada')",+1 416-778-9785,3.5,14,False
The Social Gardener,914.3435467310421,"('1326 Gerrard Street  E', 'Toronto, ON M4L 1Z1', 'Canada')",+1 416-465-6021,3.5,5,False
The Samosarie,939.9641297163737,"('1904 Danforth Avenue', 'Toronto, ON M4C 1J4', 'Canada')",+1 416-421-9990,3.0,5,False
Nitya Restaurant,685.5589662346467,"('1433 Gerrard St E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-469-1500,3.5,4,False
Baldev Paan Cold Drink House,793.0655268917925,"('1399 Gerrard Street E', 'Toronto, ON M4L 1Z5', 'Canada')",+1 416-463-7226,3.5,4,False
India Paan,697.5845027087624,"('1427 Gerrard St E', 'Toronto, ON M4L 1Z7', 'Canada')",+1 416-461-8914,2.0,4,False
Taste Of Tandooree And Sweets,893.0229851216011,"('1330 Gerrard Street E', 'Toronto, ON M4L 1Z1', 'Canada')",+1 416-519-4510,3.0,10,False
Lahore BBQ Paan Center,680.9413278692332,"('1435 Gerrard Street E', 'Toronto, ON M4L 1Z7', 'Canada')",+1 416-462-3293,3.0,15,False
Maha's,1126.764029648779,"('226 Greenwood Avenue', 'Toronto, ON M4L 2R2', 'Canada')",+1 416-462-2703,4.0,600,False
Tandoor,668.8955741878896,"('1430 Gerrard St E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-778-0033,1.0,4,False
Little India Restaurant,427.6253388830895,"('255 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada')",+1 416-205-9836,3.5,438,False
Aanch,894.7447081838263,"('259 Wellington St W', 'Toronto, ON M5V', 'Canada')",+1 416-599-0513,4.0,194,False
Chaska,411.70371307744955,"('218 Adelaide St W', 'Toronto, ON M5H 1W7', 'Canada')",,4.0,13,False
Aroma Fine Indian Cuisine,697.3704854359373,"('287 King St W', 'Toronto, ON M5V 1J5', 'Canada')",+1 416-971-7242,3.5,225,False
Bindia Indian Bistro,963.6781575192297,"('16 Market St.', 'Toronto, ON M5E 1M6', 'Canada')",+1 416-863-0000,4.0,208,False
Khazana - By Chef Sanjeev Kapoor,572.4207633738221,"('261 Yonge Street', 'Toronto, ON M5B 1N8', 'Canada')",+1 905-789-8738,3.5,21,False
Byblos,506.98961394563855,"('11 Duncan Street', 'Toronto, ON M5V 3M2', 'Canada')",+1 647-660-0909,4.5,914,False
Benares Cucina Indian,810.6884559155295,"('001 – 49 Front Street E', 'Toronto, ON M5E 1B3', 'Canada')",+1 416-955-9000,4.0,13,False
The Host Fine Indian Cuisine,693.8935432461074,"('87 Elm Street', 'Toronto, ON M5G 0A8', 'Canada')",+1 416-962-4678,3.5,133,False
The Bombay,441.58809239196637,"('259 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada')",+1 416-519-2550,3.5,10,False
Stratus Restaurant,481.2977042124015,"('79 Wellington Street W', 'TD South Tower, 36th Fl.', 'Toronto, ON M5K 1J5', 'Canada')",+1 416-865-1924,5.0,1,False
Maezo Indian Cuisine,666.7494401708699,"('102-250 Dundas Street W', 'Toronto, ON M5T 2Z6', 'Canada')",+1 416-941-0000,4.5,12,False
PLANTA Toronto,328.0958870146795,"('180 Queen Street W', 'Toronto, ON M5V 3X3', 'Canada')",+1 647-812-1210,4.0,172,False
Indian Biriyani House,525.3575270948521,"('181 Dundas St W', 'Toronto, ON M5G 1C7', 'Canada')",+1 416-340-1254,2.5,71,False
Matagali Restaurant,708.0560277473454,"('69 Elm Street', 'Toronto, ON M5G 1H2', 'Canada')",+1 416-599-9994,3.5,56,False
Spice66,751.5987541721358,"('335 Yonge And Dundas', 'Toronto, ON M5B 2L3', 'Canada')",+1 416-816-2766,4.0,3,False
Amaya,284.8897517060449,"('100 King Street W', 'Toronto, ON M5X 2A2', 'Canada')",+1 416-214-0005,3.0,19,False
Indraprastha,924.4259218721647,"('5 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada')",+1 437-880-8349,5.0,2,False
Chaska Express,270.775304032183,"('595 Bay Street', 'Toronto, ON M5G 2R3', 'Canada')",+1 647-475-1278,3.5,20,False
T|Bar,855.1251928571273,"('Chelsea Hotel', '33 Gerrard Street W', 'Toronto, ON M5G 1Z4', 'Canada')",+1 416-585-4961,3.5,13,False
Mt Everest Restaurant,841.7768740684902,"('804 Eglinton Avenue E', 'Toronto, ON M4G 2L1', 'Canada')",+1 647-748-8849,3.5,87,False
Spice Dabba,900.7417374239716,"('1860 Eglinton Avenue W', 'York, ON M6E 2J4', 'Canada')",+1 647-766-1333,4.5,3,False
The Great Maratha,1250.8222550591474,"('965 Eglinton Avenue W', 'Toronto, ON M6C 2C4', 'Canada')",+1 416-787-1020,4.0,54,False
Foodieez - Indian & Hakka Cuisine,1172.0688569285603,"('1060 Eglinton Avenue West', 'Toronto, ON M6C 2C5', 'Canada')",+1 647-368-7760,4.0,3,False
Mainsha Restaurant,515.9576590452953,"('1561 Eglinton Avenue West', 'toronto, ON M6E 2G9', 'Canada')",+1 416-780-0752,4.0,19,False
House of Indian Roti,781.9364331939665,"('2344 Dufferin Street', 'Toronto, ON M6E 3S4', 'Canada')",+1 416-901-7684,3.5,3,False
Aafrien,303.59293071378295,"('55 Eglinton Avenue E', 'Toronto, ON M4P 1G8', 'Canada')",+1 416-482-3434,4.5,20,False
Khau Gully,883.0666892094423,"('1991 Yonge Street', 'Toronto, ON M4S 1Z8', 'Canada')",,4.0,101,False
Chowrasta Indian Cuisine,75.59966574434443,"('164 Eglinton Avenue E', 'Toronto, ON M4P 1G4', 'Canada')",+1 416-486-6644,3.5,4,False
Marigold Indian Bistro,650.5361596866322,"('552 Mount Pleasant Road', 'Toronto, ON M4S 2M6', 'Canada')",+1 647-748-0220,3.0,77,False
Fresh on Eglinton,230.07087115897883,"('101 Eglinton Avenue E', 'Toronto, ON M4P 1H4', 'Canada')",+1 416-599-4442,3.5,205,False
My Roti Place,838.0859546318892,"('2013 Yonge Street', 'Toronto, ON M4S 1Z8', 'Canada')",+1 416-322-9559,4.0,22,False
My Roti Place,826.1548010792638,"('3 Glebe Rd E', 'Toronto, ON M4S 1N7', 'Canada')",+1 647-295-9446,2.5,3,False
The Tale Indian Cuisine & Bar,571.1446812895109,"('3747 Lake Shore Blvd W', 'Unit 1', 'Toronto, ON M8W 1P9', 'Canada')",+1 416-546-4131,4.5,4,False
Food Mantra,979.3458622339665,"('3583 Lake Shore Boulevard W', 'Etobicoke, ON M8W 1P5', 'Canada')",+1 437-880-8306,4.0,1,False
Desi Chatka - The Taste of Desi India,1298.8581877867728,"('3867 Lawrence Avenue E', 'Toronto, ON M1G 1R2', 'Canada')",+1 647-901-4171,5.0,1,False
Christine K Kitchen,980.6831652411043,"('4288 Kingston Road', 'Unit 8', 'Scarborough, ON M1E 2M8', 'Canada')",+1 416-282-1828,4.0,1,False
Rikki Tikki,983.5536559998433,"('209 Augusta Avenue', 'Toronto, ON M5T 2L4', 'Canada')",+1 416-792-3229,5.0,29,False
Indian Desire,515.9956804171615,"('469 Bloor Street W', 'Toronto, ON M5S 1X9', 'Canada')",+1 416-519-0604,4.5,18,False
The Chulo,563.5818098171668,"('394 Bloor Street', 'Unit 102', 'Toronto, ON M5S 1X4', 'Canada')",+1 416-925-9777,4.0,2,False
Matha Roti - East Indian Cuisine,367.47646087185507,"('141 Harbord Street', 'Toronto, ON M5S 2M2', 'Canada')",+1 416-966-6955,4.0,34,False
Naanspot- Modern Indian Cuisine,575.2425995860964,"('310 College Street', 'Toronto, ON M5T 1S2', 'Canada')",+1 647-343-6226,4.0,5,False
The Cottage Cheese,749.6886879187863,"('64 Oxford Street', 'Toronto, ON M5T 1P1', 'Canada')",+1 647-368-8633,4.5,26,False
Utsav,1258.8595382583937,"('69 Yorkville Ave', 'Toronto, ON M5R 1B8', 'Canada')",+1 416-961-8349,4.0,138,False
Indraprastha,1073.0080097882096,"('5 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada')",+1 437-880-8349,5.0,2,False
Maezo Indian Cuisine,1328.3265847004075,"('102-250 Dundas Street W', 'Toronto, ON M5T 2Z6', 'Canada')",+1 416-941-0000,4.5,12,False
Hawker,736.0134806026194,"('291 Augusta Ave', 'Toronto, ON M5T 1N9', 'Canada')",+1 416-628-1905,5.0,40,False
Thindi,745.3585052290641,"('400 College Street', 'Toronto, ON M5T 1S7', 'Canada')",,4.0,6,False
PLANTA Yorkville,1284.689850990788,"('1221 Bay Street', 'Toronto, ON M5R 3P5', 'Canada')",+1 647-812-1221,4.0,509,False
The Pomegranate Restaurant,795.1269829983656,"('420 College Street', 'Toronto, ON M5T 1T3', 'Canada')",+1 416-921-7557,4.0,197,False
Sizzler Kabab,774.2177827172534,"('381 Spadina Avenue', 'Toronto, ON M5T 2G6', 'Canada')",+1 416-551-7786,3.0,52,False
Naans & More,766.1891536712657,"('795 Bathurst St', 'Toronto, ON M5S 1Z5', 'Canada')",,5.0,1,False
Veda Healthy IndianTakeout,650.3037314097701,"('Sandford Fleming Building', ""10 King's College Rd"", 'Toronto, ON M5S', 'Canada')",+1 416-961-9797,3.0,22,False
Ghazale Restaurant,755.6052400985379,"('504 Bloor Street W', 'Toronto, ON M5S 1Y3', 'Canada')",+1 416-537-4417,3.5,98,False
Saigon Lotus,969.4772620609604,"('6 St Andrew Street', 'Toronto, ON M5T 1K6', 'Canada')",+1 416-901-1115,4.5,220,False
Gully,641.5018516740039,"('521 Bloor Street W', 'Toronto, ON M5S 1Y4', 'Canada')",+1 416-516-9099,4.5,3,False
Bombay Roti,661.4508901283981,"('529 Bloor Street W', 'Toronto, ON M5S 1Y5', 'Canada')",+1 647-352-7684,3.5,21,False
Rikki Tikki,775.6476751870878,"('209 Augusta Avenue', 'Toronto, ON M5T 2L4', 'Canada')",+1 416-792-3229,5.0,29,False
Indian Desire,995.7791096944286,"('469 Bloor Street W', 'Toronto, ON M5S 1X9', 'Canada')",+1 416-519-0604,4.5,18,False
Naanspot- Modern Indian Cuisine,500.3347850548366,"('310 College Street', 'Toronto, ON M5T 1S2', 'Canada')",+1 647-343-6226,4.0,5,False
The Cottage Cheese,648.110733976859,"('64 Oxford Street', 'Toronto, ON M5T 1P1', 'Canada')",+1 647-368-8633,4.5,26,False
Indraprastha,600.9608689578408,"('5 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada')",+1 437-880-8349,5.0,2,False
Matha Roti - East Indian Cuisine,764.273349653892,"('141 Harbord Street', 'Toronto, ON M5S 2M2', 'Canada')",+1 416-966-6955,4.0,34,False
The Chulo,1043.4807797746762,"('394 Bloor Street', 'Unit 102', 'Toronto, ON M5S 1X4', 'Canada')",+1 416-925-9777,4.0,2,False
Maezo Indian Cuisine,851.0535394952367,"('102-250 Dundas Street W', 'Toronto, ON M5T 2Z6', 'Canada')",+1 416-941-0000,4.5,12,False
The Host Fine Indian Cuisine,965.8197743350069,"('87 Elm Street', 'Toronto, ON M5G 0A8', 'Canada')",+1 416-962-4678,3.5,133,False
Naan & Kabob,1320.8392120345106,"('691 Yonge Street', 'Toronto, ON M4Y 2B2', 'Canada')",+1 416-972-6623,4.0,152,False
Sizzler Kabab,483.1808105241749,"('381 Spadina Avenue', 'Toronto, ON M5T 2G6', 'Canada')",+1 416-551-7786,3.0,52,False
Hawker,619.4285642718123,"('291 Augusta Ave', 'Toronto, ON M5T 1N9', 'Canada')",+1 416-628-1905,5.0,40,False
Colaba Junction,922.2212129784433,"('801 Bay Street', 'Unit 3 & 4', 'Toronto, ON M5S 1Y9', 'Canada')",+1 416-646-8800,3.0,82,False
Veda Healthy IndianTakeout,185.54218357565412,"('Sandford Fleming Building', ""10 King's College Rd"", 'Toronto, ON M5S', 'Canada')",+1 416-961-9797,3.0,22,False
Kothur Indian Cuisine,1254.0486051436992,"('649 Yonge Street', 'Toronto, ON M4Y 2A6', 'Canada')",+1 416-926-0953,3.5,104,False
Matagali Restaurant,1050.565093587771,"('69 Elm Street', 'Toronto, ON M5G 1H2', 'Canada')",+1 416-599-9994,3.5,56,False
Thindi,801.0666776629764,"('400 College Street', 'Toronto, ON M5T 1S7', 'Canada')",,4.0,6,False
The Pomegranate Restaurant,881.1953167982973,"('420 College Street', 'Toronto, ON M5T 1T3', 'Canada')",+1 416-921-7557,4.0,197,False
Indian Biriyani House,1036.3822229918717,"('181 Dundas St W', 'Toronto, ON M5G 1C7', 'Canada')",+1 416-340-1254,2.5,71,False
Saigon Lotus,677.7759055586126,"('6 St Andrew Street', 'Toronto, ON M5T 1K6', 'Canada')",+1 416-901-1115,4.5,220,False
Spice Club  Indian Cuisine,955.2601087164293,"('4532 Kingston Road', 'Toronto, ON M1E 2N9', 'Canada')",+1 416-286-0888,4.5,27,False
My Roti Place | My Dosa Place,1198.220919086113,"('4525 Kingston Road', 'Scarborough, ON M1E 2P1', 'Canada')",+1 416-208-3488,2.5,2,False
Tandoor N Handi,966.6067135794553,"('283 Morningside Ave', 'Toronto, ON M1E 3G1', 'Canada')",+1 416-283-9898,3.0,2,False
Hakka No. 1 Restaurant,1032.137209740557,"('4549A Kingston Road', 'Scarborough, ON M1E 2P1', 'Canada')",+1 416-284-8828,3.5,43,False
Indaloo,1046.982211430976,"('2848 Ellesmere Road', 'Toronto, ON M1E 4B8', 'Canada')",+1 416-208-7776,5.0,1,False
Amira's Hot Roti and Doubles,992.5633492809307,"('4524 Kingston Road', 'Toronto, ON M1E 2N8', 'Canada')",+1 416-519-7317,4.5,4,False
Desi Chatka - The Taste of Desi India,902.7490365498275,"('3867 Lawrence Avenue E', 'Toronto, ON M1G 1R2', 'Canada')",+1 647-901-4171,5.0,1,False
Christine K Kitchen,1076.986363406539,"('4288 Kingston Road', 'Unit 8', 'Scarborough, ON M1E 2M8', 'Canada')",+1 416-282-1828,4.0,1,False
Bombay On the Lake,239.81285025081232,"('3007 Lake Shore Boulevard W', 'Etobicoke, ON M8V 1K2', 'Canada')",+1 416-850-3721,3.5,46,False
Michael's West Indian Flavor,97.57629153303249,"('3067 Lake Shore Boulevard', 'Toronto, ON M8V 4C9', 'Canada')",+1 647-343-3611,4.0,15,False
My Roti Place / My Dosa Place,955.2917192136815,"('383 Jane Street', 'Toronto, ON M6S 3Z3', 'Canada')",+1 416-766-7683,3.0,8,False
Roti Time,1174.7957810585806,"('2542 St Clair Ave West', 'Toronto, ON M6N 1L7', 'Canada')",+1 416-901-8311,3.5,58,False
Mumbaikar Indian Restaurant and Bar,660.0336740768689,"('1063 Bloor Street W', 'Toronto, ON M6H 1M5', 'Canada')",+1 416-533-1576,3.5,7,False
South Indian Dosa Mahal,591.9955521625033,"('1285 Bloor Street W', 'Toronto, ON M6H 1N7', 'Canada')",+1 416-588-4147,4.5,2,False
Butter Chicken Roti - Bloor W,710.7826212551035,"('1030 Bloor Street W', 'Toronto, ON M6H 1M2', 'Canada')",+1 647-347-3227,4.0,10,False
Tadka Express,556.2415462033763,"('675 Lansdowne Avenue', 'Toronto, ON M6H 3Y9', 'Canada')",+1 416-551-7891,3.0,2,False
Mirch Indian Cuisine,1027.5434688893313,"('900 Dufferin St', 'Toronto, ON M6H 4E7', 'Canada')",+1 416-885-4934,4.0,10,False
Delhi Bistro,869.1670149815224,"('2214 Queen Street E', 'Toronto, ON M4E 1E9', 'Canada')",+1 647-351-6112,4.0,38,False
Bowl of Karma,573.8558264098374,"('1036 Kingston Road', 'Toronto, ON M4E 1T4', 'Canada')",+1 416-693-0110,4.0,14,False
Tandoori Curry House,969.3840885448918,"('2306 Queen Street E', 'Toronto, ON M4E 1G8', 'Canada')",+1 416-694-3056,4.0,15,False
ViVetha Bistro,1055.494991841921,"('2485 Queen Street E', 'Toronto, ON M4E 1H9', 'Canada')",+1 416-686-5688,4.0,87,False
Al-Mani Grill and Biryani,1162.1056116992247,"('2658 Danforth Ave', 'Toronto, ON M4C 1L7', 'Canada')",+1 416-690-7406,1.5,5,False
Red Hot Tandoori,129.07840308122292,"('3030 Danforth Avenue', 'East York, ON M4C 1N2', 'Canada')",+1 416-901-6363,3.5,6,False
ADDA Bengali Kitchen and Catering,937.0289572684187,"('3342 Danforth Avenue', 'Unit 1', 'Toronto, ON M1L 1C8', 'Canada')",+1 647-347-2332,5.0,15,False
Brown Box,68.25249438912407,"('3040 Danforth Avenue', 'East York, ON M4C 1N2', 'Canada')",+1 416-691-4440,3.5,3,False
Makkah Restaurant,278.60794530049543,"('2980 Danforth Avenue', 'East York, ON M4C 1M6', 'Canada')",+1 416-693-2222,4.0,2,False
Shalimar Grill,1075.6857237514212,"('50 Danforth Rd', 'Toronto, ON M1L 3W4', 'Canada')",+1 416-686-2625,4.0,6,False
Hakka Chopsticks,380.906731385667,"('2940 Danforth Avenue', 'Toronto, ON M4C 1M5', 'Canada')",+1 647-352-4888,4.0,14,False
Ghoroaa Restaurant,239.2110716877354,"('2994 Danforth Avenue', 'East York, ON M4C 1M7', 'Canada')",+1 416-694-8720,3.5,22,False
Unity Cafe Corporation,494.9446460440033,"('2891 Danforth Avenue', 'Toronto, ON M4C 1M3', 'Canada')",+1 416-698-9166,4.0,1,False
Dhaka Biryani House,499.9341713894664,"('3315 Danforth Avenue', 'Toronto, ON M1L 1B8', 'Canada')",+1 647-800-4172,3.0,4,False
Al-Mani Grill and Biryani,920.4202204784297,"('2658 Danforth Ave', 'Toronto, ON M4C 1L7', 'Canada')",+1 416-690-7406,1.5,5,False
Cafe D Taj,937.0289572684187,"('3342 Danforth Avenue', 'Toronto, ON M1L 1C9', 'Canada')",+1 416-699-3825,4.0,13,False
Aanch,864.5216412010715,"('259 Wellington St W', 'Toronto, ON M5V', 'Canada')",+1 416-599-0513,4.0,194,False
Little India Restaurant,854.0288126972223,"('255 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada')",+1 416-205-9836,3.5,438,False
Bindia Indian Bistro,757.3016015588715,"('16 Market St.', 'Toronto, ON M5E 1M6', 'Canada')",+1 416-863-0000,4.0,208,False
Benares Cucina Indian,561.109199464558,"('001 – 49 Front Street E', 'Toronto, ON M5E 1B3', 'Canada')",+1 416-955-9000,4.0,13,False
Indian Roti House,821.7151145642482,"('256 Queens Quay W', 'Toronto, ON M5J 1B5', 'Canada')",+1 416-260-6666,4.0,232,False
Chaska,677.3564678861119,"('218 Adelaide St W', 'Toronto, ON M5H 1W7', 'Canada')",,4.0,13,False
Aroma Fine Indian Cuisine,767.8272461652855,"('287 King St W', 'Toronto, ON M5V 1J5', 'Canada')",+1 416-971-7242,3.5,225,False
Stratus Restaurant,146.74972451442497,"('79 Wellington Street W', 'TD South Tower, 36th Fl.', 'Toronto, ON M5K 1J5', 'Canada')",+1 416-865-1924,5.0,1,False
Byblos,658.7393452828313,"('11 Duncan Street', 'Toronto, ON M5V 3M2', 'Canada')",+1 647-660-0909,4.5,914,False
Butter Chicken Roti,90.4220990059381,"('55 Front Street W', 'Union Station', 'Toronto, ON M5J 1E6', 'Canada')",+1 647-943-0289,4.0,3,False
The Bombay,859.6587511439515,"('259 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada')",+1 416-519-2550,3.5,10,False
My Roti Place,570.4311187225503,"('12 Queens Quay W', 'Toronto, ON M5J 2V7', 'Canada')",+1 647-348-7684,3.5,26,False
My Dosa Place,564.5526791985244,"('12 Queens Quay W', 'Toronto, ON M5J 2V7', 'Canada')",+1 647-350-3672,3.0,20,False
Charcoal Biryani,289.34953386681224,"('199 Bay Street', 'Commerce Court', 'Toronto, ON M5L 0A2', 'Canada')",+1 647-294-1006,3.0,1,False
Bombay Palace,911.9184625656591,"('71 Jarvis Street', 'Toronto, ON M5C 2H2', 'Canada')",+1 416-368-8048,3.5,59,False
Amaya,350.21065817526477,"('100 King Street W', 'Toronto, ON M5X 2A2', 'Canada')",+1 416-214-0005,3.0,19,False
Swades Indian Cuisine,607.3188424966888,"('208 Queens Quay West', 'Harbourfront centre', 'Toronto, ON M5J 2Y5', 'Canada')",+1 416-368-7272,2.5,37,False
PLANTA Toronto,823.6271214518449,"('180 Queen Street W', 'Toronto, ON M5V 3X3', 'Canada')",+1 647-812-1210,4.0,172,False
Touch,593.113235077848,"('1 Adelaide St E', 'Toronto, ON M5C 1J4', 'Canada')",+1 416-364-4203,3.0,20,False
Chaska Express,531.4901990125254,"('595 Bay Street', 'Toronto, ON M5G 2R3', 'Canada')",+1 647-475-1278,3.5,20,False
Little India Restaurant,1032.5125412184063,"('255 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada')",+1 416-205-9836,3.5,438,False
The Host Fine Indian Cuisine,277.8009655565637,"('87 Elm Street', 'Toronto, ON M5G 0A8', 'Canada')",+1 416-962-4678,3.5,133,False
Khazana - By Chef Sanjeev Kapoor,621.4724217448578,"('261 Yonge Street', 'Toronto, ON M5B 1N8', 'Canada')",+1 905-789-8738,3.5,21,False
Colaba Junction,218.8593665892049,"('801 Bay Street', 'Unit 3 & 4', 'Toronto, ON M5S 1Y9', 'Canada')",+1 416-646-8800,3.0,82,False
Indian Studio Kitchen,291.6395196655691,"('429 Yonge Street', 'Toronto, ON M5B 1T1', 'Canada')",+1 416-977-8137,4.0,1,False
T|Bar,208.82666169400505,"('Chelsea Hotel', '33 Gerrard Street W', 'Toronto, ON M5G 1Z4', 'Canada')",+1 416-585-4961,3.5,13,False
Maezo Indian Cuisine,583.3502272311587,"('102-250 Dundas Street W', 'Toronto, ON M5T 2Z6', 'Canada')",+1 416-941-0000,4.5,12,False
Matagali Restaurant,242.01346711129244,"('69 Elm Street', 'Toronto, ON M5G 1H2', 'Canada')",+1 416-599-9994,3.5,56,False
Spice66,429.5552146409357,"('335 Yonge And Dundas', 'Toronto, ON M5B 2L3', 'Canada')",+1 416-816-2766,4.0,3,False
